"","tumor_cl1_avg","tumor_cl2_avg","norm_cl3_avg","tumor_cl3_avg"
"cg00311654",0.309360427461572,0.0439349353852612,0.0461332829474324,0.0432656437697127
"cg00313876",0.260932309915293,0.225660320335175,0.188831478594901,0.223835641499916
"cg00314018",0.28314151377265,0.0793123028984059,0.0751153908361467,0.0696420560201655
"cg00314240",0.402769711628419,0.0509550232574887,0.0469300506967107,0.0508116355137238
"cg00315056",0.262864243723566,0.0573224982310752,0.0711638269841339,0.0589659100185791
"cg00319761",0.0125511246284195,0.0123261727966771,0.0534137892822991,0.0124497849837611
"cg00323916",0.56042098278046,0.46806384186477,0.312828133482239,0.401099765712498
"cg00325599",0.340298934812952,0.0225464949189631,0.0178529132014909,0.0285507492635587
"cg00328965",0.21918309425202,0.150037713051398,0.331741737898924,0.189848133405754
"cg00329014",0.0604096478036623,0.0664785481039596,0.0494412182771056,0.0629402830396499
"cg00329300",0.174042683274666,0.0822054427580766,0.331162638931335,0.167164634431741
"cg00332155",0.0580291144931419,0.0551046022982118,0.0425092637931075,0.0533536136877662
"cg00332680",0.219832782458794,0.033159071381458,0.059811702695147,0.0317366247392997
"cg00334798",0.33647471177078,0.0282601985980323,0.020238882951862,0.0305048350407884
"cg00335892",0.330233059238466,0.283182272270202,0.201317509480331,0.260183266641963
"cg00337440",0.319072187072786,0.686751853951035,0.486236637830338,0.467569879270195
"cg00338002",0.65419975905634,0.589464623923978,0.429988630023254,0.446953950742131
"cg00339441",0.25845385597157,0.0743353341153092,0.135310195023646,0.0844510858775626
"cg00340102",0.374240618279943,0.219323180443905,0.135767750449888,0.186284657415882
"cg00353411",0.0333361404879815,0.018541020984646,0.0169630652226546,0.0181594482288343
"cg00355794",0.0378177157988063,0.0180057292044724,0.0154597829069156,0.0173421639533079
"cg00355802",0.155753826824039,0.0452938627579322,0.0443756192727444,0.0440668271034897
"cg00355909",0.341516254346764,0.0660543459010812,0.378613081895811,0.122335634345529
"cg00356723",0.0507637178482677,0.0405835157859688,0.0925419491505859,0.0524990730141628
"cg00356811",0.121226655180747,0.0258928131582723,0.0220158594860198,0.0240771398613362
"cg00358220",0.0432976225646675,0.0278897784705837,0.0204235267923629,0.0301783459824036
"cg00363845",0.533148579887901,0.376414939797687,0.390609176737185,0.438251848606608
"cg00365505",0.0214718598945168,0.0229457852510241,0.0163292834963693,0.0212153652413538
"cg00366837",0.241188571912787,0.0168787448169641,0.0157123043097163,0.0176842945326822
"cg00366917",0.471108170598012,0.229013272605593,0.166343074247253,0.262485518024154
"cg00367463",0.392627436904612,0.0707021254250224,0.0562236171043939,0.0767855072218393
"cg00368565",0.151520318383962,0.0233662348909911,0.0217016691769162,0.0244437478850147
"cg00370926",0.0305778582149593,0.025885761863294,0.0223170254920057,0.0282576015680598
"cg00377344",0.197438664657717,0.083857522719357,0.240064467831919,0.191983225389326
"cg00378510",0.501995950827965,0.23614647297202,0.144873676166328,0.303906142948708
"cg00380150",0.0279780556230604,0.0210460634696429,0.0191882820086642,0.0199762711446243
"cg00381076",0.0548818611554283,0.0556409209311905,0.0827386807728648,0.0549227914838989
"cg00384847",0.254837786930002,0.189818872451763,0.137961473577298,0.299487025315187
"cg00385620",0.188651354641991,0.158856573507486,0.0872207573864703,0.143008692299837
"cg00387445",0.114311544963835,0.138696380329397,0.222235903474105,0.103965243257026
"cg00394040",0.202876734709648,0.0543503258071072,0.0828679427470294,0.062912624657916
"cg00394823",0.128611769054899,0.0968781040494314,0.251415832893013,0.136453022960279
"cg00395210",0.346094813206459,0.0821455906764645,0.0709026619278524,0.0926013909673599
"cg00395262",0.144958721713979,0.0548245156310122,0.0590191667354709,0.0666517280782533
"cg00397324",0.340275122260603,0.0261955390764563,0.0154873570701647,0.0168202876023269
"cg00397479",0.309608388754362,0.767849172705536,0.42337199339945,0.386505980644446
"cg00399596",0.184149489464967,0.0407743850264183,0.0380097620963771,0.0373194783538046
"cg00400183",0.404042376590578,0.0973670745500701,0.0285339937875328,0.0935440818908121
"cg00403251",0.83207604020867,0.748560952260067,0.564802722312019,0.694510790536234
"cg00403955",0.0512194183127793,0.0508271320078831,0.0765996815356739,0.0609066522448701
"cg00405699",0.391019217060772,0.24091050633604,0.20569877207584,0.176467796249387
"cg00409183",0.0189773581125514,0.0247932085846213,0.0165365897209779,0.020598127181062
"cg00410106",0.224928312468703,0.150788012707575,0.11253500456717,0.146747172362155
"cg00410521",0.198288380983565,0.0436814987472724,0.0392505456229405,0.0458086956351826
"cg00411741",0.0452271110309956,0.0228580187311288,0.0271088596808455,0.0221216361956462
"cg00414561",0.0397578660893946,0.0238107753023073,0.0262001523281524,0.0215803828776302
"cg00417094",0.391333243572639,0.493366004041316,0.537351129748082,0.315529701935328
"cg00420895",0.295619273519915,0.0929956131057838,0.136668045938028,0.114395461222112
"cg00423124",0.236171647750889,0.0569421655658389,0.0568609087674703,0.0590632895109187
"cg00424677",0.0279046628227712,0.0275610235908344,0.019853703605825,0.0234057572725708
"cg00424690",0.649518034041435,0.510058479216335,0.402144374253176,0.526850394365894
"cg00427800",0.0431901601438377,0.0339121131562563,0.0287336832232218,0.0408937243304898
"cg00431114",0.50027342856885,0.270791019346643,0.235914605579213,0.326335596306508
"cg00433770",0.352713000318454,0.04005953262589,0.0151178335854754,0.0285316221535416
"cg00434295",0.0502434639936995,0.0453655930846655,0.0373971578382532,0.046167796076748
"cg00434573",0.371600424959943,0.164540304205924,0.420636776554944,0.232906305438671
"cg00436174",0.0960230370479509,0.085030149159153,0.0588417823633853,0.0830080050843463
"cg00436476",0.3690773951207,0.221656823449197,0.0279609844919521,0.0700219535258454
"cg00439384",0.326967817164287,0.250242947470193,0.193422167196196,0.347930444631493
"cg00439658",0.468821292773332,0.27581641884897,0.304238322756716,0.319156340476135
"cg00439706",0.0840174535028675,0.0307731832181483,0.0244402716008039,0.0323623228333229
"cg00446123",0.609902336007249,0.310444696246476,0.586100953753036,0.576620980051712
"cg00446235",0.10423224550893,0.0606592598137811,0.227577432781752,0.10447111789641
"cg00446472",0.446602952577137,0.646339999077091,0.721956520414658,0.522097730653536
"cg00448752",0.397504016425679,0.125790145187171,0.0479360729954791,0.0829966461247769
"cg00449941",0.266577384379038,0.117843822670212,0.185557043878037,0.0762233179870408
"cg00450304",0.238500667689031,0.035930755306956,0.0258886716026792,0.0307343391369997
"cg00451054",0.476322819043705,0.686735742303255,0.832518503972556,0.683648273867103
"cg00452199",0.24049829638364,0.068236723628176,0.107060438993323,0.100374082486828
"cg00454290",0.143026046745955,0.0520830466473176,0.082615620766949,0.0734008457310055
"cg00454305",0.72330502135671,0.695091038821703,0.521473246248823,0.594388062912554
"cg00455178",0.254321082413828,0.0185537460576516,0.0163341613109491,0.0194931820851469
"cg00455386",0.170707183275905,0.127814076297094,0.195910418528845,0.184175062503726
"cg00455424",0.311083812234982,0.327336638787526,0.0987574695101891,0.153530922883547
"cg00460436",0.35543920296118,0.234151935204266,0.201454432800429,0.234766724623329
"cg00460776",0.0568780240349047,0.0508166121143129,0.110272160247559,0.067629924541044
"cg00463577",0.376807965982318,0.146117041481276,0.225349966571614,0.133102994198813
"cg00466249",0.400250278930129,0.210424341229843,0.454516096327392,0.345655271072885
"cg00467326",0.301377036164928,0.131367895544145,0.107934794018519,0.120826971532156
"cg00467529",0.262723988302919,0.0899349739479456,0.116210641011069,0.0953941132643908
"cg00471190",0.430617463428462,0.256468516202731,0.590095180341168,0.469718017852164
"cg00473051",0.48407185108684,0.362581260957746,0.182188372212885,0.314187322015997
"cg00473462",0.205572245538958,0.355359224270625,0.340517592281248,0.228883630679757
"cg00474734",0.0430542656064934,0.0405174127414304,0.0290631158164416,0.0377638012007555
"cg00475085",0.126987024118616,0.0673660733487709,0.0718826322919405,0.0769271143319011
"cg00478435",0.276488654701967,0.143919296194617,0.139424003957574,0.145997199513388
"cg00479986",0.0520300199145896,0.0430362321884143,0.0382292107908613,0.0426091566390539
"cg00483459",0.695408746080144,0.380366802096541,0.589625944056937,0.567303658269292
"cg00483503",0.194591217309284,0.0973082584316174,0.321052404109518,0.113715710886329
"cg00484488",0.669794521850212,0.488110649431467,0.315976846184557,0.517946665876879
"cg00487187",0.623788495387904,0.463993132303746,0.350996860342817,0.419865300007875
"cg00487737",0.434130700784581,0.197036616839019,0.160360020404009,0.147048615601022
"cg00489772",0.69601782617162,0.644589468554013,0.429298744047287,0.640519825953881
"cg00491180",0.578476724224412,0.419356471944109,0.173720210930392,0.238933052090936
"cg00492979",0.442849459075202,0.204179397990809,0.249254563964369,0.345532924973274
"cg00493804",0.31538675368058,0.0197919721792952,0.0158934521134575,0.0153492118078588
"cg00494337",0.112678178592057,0.0902258873073549,0.208306179091762,0.122664342917788
"cg00496272",0.378031085654265,0.378472443908048,0.164156177991491,0.24071914262565
"cg00498024",0.170785260989385,0.498668951643995,0.310870207258304,0.234365824271213
"cg00500989",0.0686892901783943,0.0678930592915162,0.0679790051079776,0.0931419904928123
"cg00506866",0.209314616917904,0.608701112249463,0.457876592429583,0.414220706073483
"cg00507154",0.730121334182138,0.706438457339569,0.507380012097874,0.687118511701954
"cg00507945",0.410823977551743,0.227004568688501,0.157891761126819,0.199656709922175
"cg00508334",0.291010980238681,0.235202748451536,0.119451894733573,0.128941877662684
"cg00510447",0.0702638060420541,0.0565642664400563,0.159532619089516,0.0750608143100917
"cg00510787",0.126269498779055,0.13304648689101,0.19984219600375,0.128752982287703
"cg00512374",0.281732610152607,0.0721874543395104,0.0545902601044901,0.0628454854765307
"cg00514407",0.57450216604845,0.176190105818161,0.243394594753871,0.20969846145847
"cg00520933",0.121322891727149,0.0774911835986196,0.220518768460752,0.123090937072799
"cg00521255",0.326016791329723,0.167407913898955,0.138968064793549,0.221833001965967
"cg00523812",0.201401983246491,0.0133793730556992,0.0133661521355439,0.0129989482301569
"cg00529697",0.0519778272675953,0.0376954032026508,0.0220883931563897,0.0341610845048983
"cg00531400",0.287543462902617,0.0209379381683055,0.0219744481711393,0.020734862150257
"cg00532413",0.0533309523722327,0.0406012757820893,0.0705535929339101,0.0501404716810643
"cg00532474",0.451023076774898,0.232667671963995,0.0910576082456453,0.258667139391845
"cg00533364",0.253565533883025,0.0975473593182992,0.0984027088618624,0.128671655591185
"cg00533811",0.035666896045377,0.0377070890646227,0.0255630797488418,0.0332416086586846
"cg00534318",0.654816859753941,0.722433482053328,0.513037507975651,0.543097216553108
"cg00537607",0.111535755557204,0.0278266374103143,0.0241762330244202,0.0264573221863899
"cg00540353",0.0144447628488594,0.0198078421173389,0.0122072079734892,0.0160684741240766
"cg00542402",0.084400081220045,0.0751206826209262,0.0597004793817669,0.0736804359760577
"cg00543976",0.546035493257737,0.158721078523927,0.12355703933162,0.182783940320191
"cg00544141",0.0398737790975409,0.0411332045731867,0.0324520960479019,0.0442295859883047
"cg00544436",0.578257576098271,0.177999339259967,0.18039840589759,0.191323176646683
"cg00544955",0.129251942928833,0.0257657662668321,0.0219418679945178,0.0220741476217322
"cg00545966",0.645813144524144,0.261784852402711,0.285484325190003,0.275015736941635
"cg00546666",0.260549467647571,0.1993202697522,0.0936528810796219,0.164120141791347
"cg00547077",0.256427214958798,0.0990314046880208,0.107394529238122,0.101856288328094
"cg00547425",0.24624338587686,0.142502477389684,0.162118627092654,0.181756578449428
"cg00547441",0.302923563807617,0.125783717982818,0.117315825486699,0.11608800054514
"cg00549475",0.435455322118082,0.420300500684939,0.238095849207918,0.265651154903293
"cg00549988",0.0907511432320087,0.0455928345318966,0.0328447218926702,0.0393247500047774
"cg00550498",0.0467397061628894,0.0219481954773592,0.018336187298804,0.0206361498957818
"cg00551609",0.784761449821384,0.817233722930727,0.374749526246386,0.536605704835719
"cg00552168",0.339082740363871,0.074747173232376,0.0890108932108928,0.066790702231585
"cg00552318",0.570993847528507,0.20011888184828,0.27850891334503,0.249461896324664
"cg00552704",0.277436911966168,0.146749043793711,0.160993071461964,0.242162606218574
"cg00553149",0.527291913461469,0.261448743832315,0.189459314299936,0.237756964022659
"cg00556514",0.0999755711775438,0.0708571259102748,0.0624028791533332,0.0666979617502983
"cg00559249",0.151403247047845,0.123029835901171,0.18800566856795,0.119464307088231
"cg00560722",0.077901441045273,0.0798043349652522,0.0597650768706799,0.075073769371723
"cg00562243",0.270850165187105,0.027297975967135,0.0162008640739119,0.0180015093600472
"cg00563229",0.264179061610775,0.035536032707987,0.0351158649725646,0.0333701088461884
"cg00563845",0.314464748399839,0.24016353541535,0.198945911221976,0.260199332612343
"cg00564164",0.353932156213095,0.24674965452407,0.183931103445587,0.29702557681642
"cg00564723",0.794939462835052,0.813873048233842,0.497193149373431,0.714702206119058
"cg00566492",0.0257593096003837,0.0197787589506091,0.01693268523627,0.0181068926593763
"cg00566516",0.710299508801788,0.497426735515168,0.310341469413897,0.431129767047384
"cg00566999",0.182591679556071,0.0453656629819079,0.0274635807569946,0.0331533739452555
"cg00573124",0.468614422640685,0.335788918983966,0.351413343285599,0.454866752777045
"cg00573880",0.118957270244331,0.0236635095123213,0.0129594742347336,0.0183396542758859
