"","tumor_cl1_avg","tumor_cl2_avg","norm_cl3_avg","tumor_cl3_avg"
"cg00041759",0.0872184015489185,0.0153018840079974,0.0144494823657159,0.0145265875334669
"cg00041872",0.452779015446606,0.276505202266328,0.254602422949824,0.254149327232507
"cg00042246",0.0842530733129242,0.0752176917035198,0.0373509995380471,0.0739741139369793
"cg00042409",0.327558542311822,0.24311396061711,0.213116452594712,0.277057042939926
"cg00043790",0.788651865504073,0.721459701240455,0.584385575079828,0.724966130756661
"cg00048759",0.759469858753867,0.586466321340529,0.539931564310103,0.628024636061977
"cg00049323",0.2828809693225,0.468457254687459,0.508716662570075,0.340157223991823
"cg00052932",0.0969448940927939,0.0583517129132771,0.116077783625624,0.059182833140152
"cg00053507",0.0891830233006724,0.0639550052292283,0.0665967160176787,0.0642191647809309
"cg00054472",0.318893016141801,0.0925212137017087,0.0634113541876947,0.123237998939773
"cg00056074",0.312459558325447,0.112958583845339,0.142297599058216,0.123648939973073
"cg00058299",0.312659637304968,0.158097745885929,0.13900296074785,0.124549428504159
"cg00059024",0.0502109877611455,0.0224260978574852,0.0199915230684167,0.0223167519165186
"cg00061413",0.552178772923801,0.569553198709473,0.34464012706359,0.563308117721191
"cg00063066",0.0529465721885596,0.054580507225946,0.0370120848946528,0.0488867952239637
"cg00063111",0.171606745935274,0.303341832874358,0.177047812620535,0.169923729127036
"cg00067126",0.0729687563888703,0.134857104450128,0.114941653784026,0.0785538783261924
"cg00067414",0.102393873114758,0.0879736938682695,0.117893051771695,0.0736576128705767
"cg00067471",0.119208226258247,0.163691126174967,0.210054646714279,0.156125731599156
"cg00071265",0.186555275502182,0.301470386993069,0.217161691037725,0.229051261549713
"cg00071950",0.233319188460609,0.0761569629273298,0.0911099595350936,0.101523270884114
"cg00073090",0.211843565475222,0.140107548812036,0.423558826296061,0.229628090439964
"cg00073460",0.357489881933061,0.196621396585072,0.413072483890925,0.300425655348284
"cg00078221",0.258180547980927,0.0635028696684767,0.0867064200573821,0.093712295037644
"cg00085434",0.619465846180388,0.656592285676387,0.46709848567853,0.500846636388752
"cg00085493",0.652720641307644,0.68780113228194,0.394387771004009,0.442572704324344
"cg00088042",0.0710150630677015,0.0574286579323332,0.162536640171236,0.074188001475408
"cg00089224",0.167077140346907,0.0465283143921923,0.0475305950379395,0.0451087324870613
"cg00089464",0.157917529050086,0.0575833357710496,0.0614178579673538,0.07183095316992
"cg00092518",0.417525733944647,0.188480288740439,0.0903586816243659,0.143304818499994
"cg00093058",0.157173057265244,0.0584597115886964,0.0540151366075438,0.054899836500334
"cg00095165",0.512166216841546,0.319387673836963,0.347231983683514,0.393387962445909
"cg00100399",0.270830038109494,0.111254081985977,0.110754261947748,0.120834005164653
"cg00102920",0.0565463257375893,0.0577225598661966,0.0874778658634795,0.0606852005225609
"cg00104267",0.055026215602091,0.0402105388269765,0.0380947159004206,0.0394246909754079
"cg00104845",0.327755430540396,0.164630812843817,0.0494145822623568,0.161607139705685
"cg00105025",0.395183914207289,0.259226582239268,0.255496860455613,0.207699940043726
"cg00107782",0.185342854142283,0.0515391165254864,0.0472605103742254,0.0869116782069457
"cg00110688",0.0924801612904667,0.0614460834086656,0.0994081071123083,0.0960973201757131
"cg00111359",0.0943459823158105,0.0579759213563075,0.0543470607075381,0.0571057349752139
"cg00112780",0.0296732205794763,0.0306838895515048,0.0203833093966264,0.0235107014807696
"cg00113050",0.176510690953827,0.100986865937076,0.0841132382011285,0.0879745595229857
"cg00114008",0.0674098630292359,0.0323859077936956,0.021262322124245,0.0286268716547507
"cg00115178",0.282812949880811,0.0851818615015686,0.381156241901114,0.169877093387509
"cg00116058",0.0376255435094112,0.0427962842746026,0.0241859191724274,0.0370460920946103
"cg00117651",0.155695412145396,0.0310921480390438,0.0250097042605092,0.0394031970962712
"cg00119314",0.744286754081157,0.758654001343609,0.463909088266561,0.674664802573868
"cg00120948",0.129248400072301,0.10798008558975,0.0535845962237535,0.0890153413249919
"cg00121533",0.0545641041234193,0.0682722587797843,0.0925157072017982,0.0829747209076632
"cg00121634",0.257411741215597,0.0830276871338307,0.0504725594749531,0.0677787652954828
"cg00123512",0.261844781116245,0.0661539943753647,0.0627225082758082,0.0700744652790743
"cg00128601",0.235672973642921,0.127858883624337,0.140512232824134,0.122305033785648
"cg00129132",0.180117118843616,0.117749724790574,0.105824909074692,0.115243154717183
"cg00131081",0.51318770095557,0.477506807451466,0.345116663504442,0.432773813176818
"cg00131618",0.0379463763978278,0.0418059437937974,0.030901856288879,0.0400619976751466
"cg00131958",0.378537417462373,0.0632090621912414,0.0476829196439385,0.0680257597105272
"cg00132108",0.321698589646243,0.0704176044737204,0.0814430244636639,0.0667445061474592
"cg00134210",0.0711132906177255,0.064037691184874,0.146066588193338,0.0549813781665067
"cg00134843",0.214254441212678,0.0399360900953852,0.0337861412461058,0.0412403619240488
"cg00135056",0.137306171173409,0.0964473178592792,0.0972344857231755,0.122855149303689
"cg00135870",0.482084668536974,0.303994489538366,0.186858349032111,0.233164935512381
"cg00137156",0.068544733300316,0.0352405268167261,0.0324225879723104,0.0350664506766792
"cg00137585",0.0396602412262243,0.0468538450581361,0.0296567242257027,0.0427032689041866
"cg00139244",0.0420190264710355,0.0379189315415294,0.0274515289907493,0.0341788282123551
"cg00140191",0.251727209185429,0.0243997559760042,0.0257584946275413,0.030359752869811
"cg00140447",0.510483975877815,0.667464823972782,0.500882209290438,0.412865095489463
"cg00142925",0.285758004017698,0.0643448525062818,0.0783096691328978,0.0949657567773553
"cg00146695",0.230630497416597,0.0582720367820144,0.0570259672679085,0.0587519666164006
"cg00146951",0.150156521674961,0.0642110044058813,0.104626317051126,0.0671092010427612
"cg00152175",0.117054417210168,0.0270192313905359,0.0212863285767494,0.0279399106596487
"cg00152259",0.48981127269002,0.320430349866712,0.315487747498401,0.347808043050902
"cg00152799",0.246142115121359,0.154698169578518,0.271587550562647,0.227915617115211
"cg00155063",0.487745943530431,0.256413496557596,0.0270407218400395,0.179285225045756
"cg00155622",0.110279019945892,0.109949789203838,0.0784300178318034,0.109968951936988
"cg00158254",0.0255724229832444,0.0190075882644911,0.0186344566690166,0.0182375198907574
"cg00158333",0.504642278210394,0.276113131583449,0.17277565229515,0.244779358598125
"cg00159243",0.419151867311827,0.147134745473894,0.652930743374409,0.314882801389454
"cg00160818",0.0674839319826782,0.0271555849905917,0.0293294179724234,0.0273399165978053
"cg00164196",0.306473227358315,0.0655762307422653,0.0707513427637413,0.065930074481603
"cg00164997",0.537555576977685,0.211610722228301,0.38046505265324,0.268176236923009
"cg00166750",0.258728970127759,0.0742397191928112,0.145731052624135,0.0761256894145895
"cg00167275",0.167044800250853,0.0457694378660055,0.0590820452327074,0.0802727268054266
"cg00168785",0.101206242662299,0.0772367032089235,0.0735950870945397,0.118751899403691
"cg00168835",0.374992456682992,0.177999796209081,0.132028079807825,0.116931709881469
"cg00174179",0.272427814444213,0.214153585839333,0.375862596023841,0.273474963033128
"cg00179217",0.304357145662815,0.730294701292205,0.298974581861955,0.339914436209823
"cg00185336",0.0863260275807006,0.0765425676027597,0.134808170328599,0.0785793267971092
"cg00187414",0.312826509990702,0.135069979717848,0.131569480619018,0.1602807617357
"cg00187465",0.508107786707984,0.569186173221432,0.406517308390921,0.50039167770937
"cg00187535",0.55130467701419,0.543119703271752,0.279087726732114,0.385867106465961
"cg00193668",0.163812923803953,0.129451622837666,0.125181737504815,0.210161239291159
"cg00199007",0.363933582966454,0.100109710569235,0.0725194755442397,0.161096792344264
"cg00201414",0.322476071608841,0.0758970641025187,0.0571334879613632,0.0834896502610816
"cg00204465",0.669211779648916,0.649937202240939,0.412205083020338,0.502415321689032
"cg00206414",0.347622741385304,0.141899327909545,0.062093467519857,0.17905232116612
"cg00207731",0.547440307254583,0.684931103617887,0.462917629111635,0.49167536908993
"cg00210994",0.174582000743961,0.0349689102092918,0.0304897824798271,0.0327548973439227
"cg00216901",0.44048825956985,0.316172958041044,0.287562917807155,0.388056497402243
"cg00218893",0.540798428578128,0.264950217595499,0.401533211497707,0.398649479152299
"cg00221745",0.0674813286115906,0.0169347976006788,0.0344452453376563,0.0213120659527142
"cg00226608",0.0984272106976574,0.0124764394847002,0.0119995538322837,0.0126118891483515
"cg00232874",0.0721787285441919,0.0288149486270074,0.0223706108731118,0.0249224958726641
"cg00233307",0.505882495021192,0.405536274850281,0.214763949502783,0.262621318806595
"cg00236302",0.45760125702744,0.404095078197296,0.335520227894586,0.408470655692019
"cg00236919",0.387571722242182,0.307379518550102,0.246307438222148,0.314320692124174
"cg00237391",0.560155129810272,0.739140785064981,0.541478128296752,0.505192211612525
"cg00238249",0.194246959763353,0.222409496810041,0.31659978426651,0.285575558703952
"cg00238349",0.20143510550742,0.276950641102017,0.189123207596853,0.251070848033551
"cg00238897",0.14659688116614,0.0368920623544292,0.0169080601346761,0.0364695810973186
"cg00242976",0.251797375411731,0.205219011266604,0.140043689157422,0.234663920650423
"cg00244040",0.506075991535574,0.518071957507897,0.331713295814681,0.340772625415426
"cg00244634",0.104572076625339,0.0887993800819591,0.0731088825815788,0.0767901141437129
"cg00246451",0.147215227684494,0.141134607879863,0.430954884643141,0.169343935096039
"cg00247599",0.207428138757406,0.0987872339325318,0.0667263610154181,0.0920228952074416
"cg00248638",0.0823112802071699,0.0594796794726961,0.0394247538430193,0.0537312028766415
"cg00251405",0.496397891924654,0.450129920262978,0.214514970708177,0.312369057501171
"cg00251618",0.416905093132398,0.143152605165394,0.18043088009254,0.17077178508449
"cg00252781",0.265561482812623,0.120513232152769,0.276400770120858,0.16981866699545
"cg00252813",0.0875694712691999,0.062325550010295,0.107777226348649,0.086238743237347
"cg00254017",0.590066684838985,0.329585932974982,0.507334698556634,0.419271707600416
"cg00254802",0.0228383431437813,0.0215246626048929,0.0625777811449789,0.0366443131831569
"cg00255837",0.101125213225215,0.0540107296229233,0.0419003683893522,0.0530312617746735
"cg00260647",0.0754206216010017,0.0824657409875578,0.0539100032423929,0.0710133589124121
"cg00265863",0.24757544623843,0.0480951862420732,0.0512089351172698,0.048100969506155
"cg00268019",0.243851862507529,0.0578853859206404,0.0393595492821519,0.0662206669681846
"cg00274587",0.0983272581901263,0.0721677283515177,0.0669608218595717,0.0531239199933538
"cg00275232",0.244931992361822,0.0274334135480275,0.0201175875744626,0.0192185788350068
"cg00278359",0.385624243399666,0.593436746895178,0.576922459008264,0.453605466208472
"cg00278692",0.0413573336416576,0.0297539034486054,0.0218884808202067,0.0284461774958662
"cg00280758",0.0361897842326458,0.0310329218442026,0.068119080946545,0.0336437769268803
"cg00281153",0.0348200766431906,0.032291181349979,0.0280734020710846,0.0386743902508864
"cg00281842",0.0519401259414333,0.024534464832416,0.0192753925162666,0.0244929674438463
"cg00281977",0.26966507442581,0.0156307773910797,0.0217963804483948,0.0455806759546768
"cg00288844",0.4075686181342,0.308572075384342,0.221031133937041,0.315671611842954
"cg00290373",0.103331693619442,0.100645721163083,0.193584178408763,0.141648207214772
"cg00292664",0.0269171580586716,0.0203044124835264,0.0133162632977479,0.0143814170956608
"cg00293245",0.298601380624945,0.0463921284320197,0.0463446051672801,0.0479986384247807
"cg00293409",0.302988700705717,0.0686441014126102,0.0623633264568038,0.064520686821614
"cg00297876",0.721372416237577,0.696420868159735,0.52214583468204,0.530993277693852
"cg00297950",0.165238428068851,0.0603206133123988,0.0319214850015264,0.0775969302657372
"cg00300298",0.0744754463575583,0.0499845894836963,0.0887063266791873,0.0729020709821998
"cg00300822",0.0895383999402479,0.17999052146432,0.202692304591518,0.156874692016285
"cg00304072",0.0194046982529475,0.0163749990968086,0.0253579816873665,0.0162468274917457
"cg00306721",0.398524305693584,0.346378449993014,0.233210519561456,0.274451312669143
"cg00310855",0.114734132492611,0.0242394642385674,0.022346604598292,0.0219004227662415
"cg00311035",0.609775764408177,0.385763971423451,0.432391395619617,0.436041150690357
"cg00311654",0.288776009687878,0.0440155812654112,0.0461332829474324,0.0433601684497421
"cg00313876",0.268921934428651,0.225724013835553,0.188831478594901,0.21898803761032
"cg00314018",0.270118352252443,0.0783706483046875,0.0751153908361467,0.0702984063271006
"cg00314240",0.353297362787445,0.0559318051255916,0.0469300506967107,0.0469867404976607
"cg00314660",0.210996707483048,0.233679616392005,0.265882956442899,0.177265946601197
"cg00315056",0.246061233835706,0.0593430460113516,0.0711638269841339,0.0542547420368776
"cg00319761",0.0126572255558805,0.0122901352821885,0.0534137892822991,0.0125106171580525
"cg00323916",0.556301521424223,0.466713705842175,0.312828133482239,0.396340181051526
"cg00325599",0.293368110347825,0.0259207906970764,0.0178529132014909,0.0297973290172256
"cg00328965",0.217374311194976,0.14230083335203,0.331741737898924,0.214081104494945
"cg00329014",0.0614099246374991,0.0661525106452479,0.0494412182771056,0.0632175496548077
"cg00329300",0.17879507267754,0.0842068338448657,0.331162638931335,0.166078392486897
"cg00332155",0.0591779534062569,0.0542814034162597,0.0425092637931075,0.054849838811305
"cg00332680",0.206323747788955,0.0329624728389889,0.059811702695147,0.031987261159775
"cg00332877",0.0340339877441562,0.0230937443467039,0.0195601910436477,0.0224219001894666
"cg00334798",0.313666316360132,0.0278518593345338,0.020238882951862,0.0318638634035547
"cg00335892",0.328836973098064,0.281532928750038,0.201317509480331,0.261322081829549
"cg00337440",0.318421866512208,0.685283632208071,0.486236637830338,0.459398804159068
"cg00338002",0.632128415334045,0.581463809126108,0.429988630023254,0.460657461716966
"cg00339441",0.244375063315149,0.0746514086789645,0.135310195023646,0.0848740780204265
"cg00340102",0.370370861942627,0.216513629115587,0.135767750449888,0.187188718634995
"cg00353411",0.0321349981388186,0.0185962153528688,0.0169630652226546,0.0180103136401284
"cg00355794",0.0366097667682223,0.0179072896345915,0.0154597829069156,0.0174307742373388
"cg00355909",0.316935829554062,0.0699862794111184,0.378613081895811,0.119440265187031
"cg00356723",0.0503793414835317,0.0411268041218928,0.0925419491505859,0.0521523216266317
"cg00356811",0.114162366986016,0.0259786829807972,0.0220158594860198,0.0236434726014903
"cg00357503",0.0410612676098712,0.0195310682631565,0.0175191463206821,0.0193625195058668
"cg00358220",0.0422290812923425,0.0276729131633003,0.0204235267923629,0.0309943333703603
"cg00365505",0.0218266056101808,0.0227320659218336,0.0163292834963693,0.021510230526665
"cg00366837",0.224453355918968,0.0168528699300752,0.0157123043097163,0.0178940446224311
"cg00366917",0.443133024923978,0.230783674054187,0.166343074247253,0.265514489902144
"cg00367463",0.3609384328938,0.0744674228039138,0.0562236171043939,0.0704049418972389
"cg00368565",0.141846472670931,0.0233130546821708,0.0217016691769162,0.0247841849940211
"cg00370926",0.0306932643698805,0.0258865514684979,0.0223170254920057,0.0283195351388611
"cg00377344",0.187943756476559,0.0939855871582172,0.240064467831919,0.176413550615341
"cg00378510",0.482385782100001,0.242392048785412,0.144873676166328,0.294107267114693
"cg00379371",0.118506409734264,0.0623544963996699,0.105495025339772,0.0905164037735289
"cg00380150",0.0275134340765661,0.0209501861464508,0.0191882820086642,0.0201023127079867
"cg00381076",0.0523153716663427,0.0557759697505367,0.0827386807728648,0.0555793201935999
"cg00384847",0.253066030200133,0.197414510536378,0.137961473577298,0.289309593594902
"cg00385620",0.174508355928928,0.157222440536748,0.0872207573864703,0.1508046866339
"cg00387445",0.109975849562127,0.137737946434847,0.222235903474105,0.105393365952519
"cg00394040",0.192557786520792,0.0539795282486154,0.0828679427470294,0.064580675369545
"cg00394823",0.128522210048203,0.0980215543954037,0.251415832893013,0.136683146939258
"cg00395210",0.334939112202158,0.0817543834668926,0.0709026619278524,0.0912787121076263
"cg00395262",0.132198387777127,0.0550854565701265,0.0590191667354709,0.0697943137966227
"cg00397324",0.31628855985382,0.0258295325027618,0.0154873570701647,0.0171057315908606
"cg00397479",0.319793008403295,0.756524401306092,0.42337199339945,0.385963078445316
"cg00399596",0.173025721324961,0.0405375288489827,0.0380097620963771,0.0378053200947957
"cg00400183",0.376298206369543,0.095481015137765,0.0285339937875328,0.100433574075778
"cg00403251",0.828102344031257,0.743901642348905,0.564802722312019,0.700478712929837
"cg00403955",0.05009641586249,0.0515350556402666,0.0765996815356739,0.0605238174934238
"cg00405699",0.364689454962633,0.236011222648159,0.20569877207584,0.189309376150336
"cg00409183",0.0192994531093112,0.0244543731357163,0.0165365897209779,0.0211169491375307
"cg00410106",0.236847543674865,0.144000628760053,0.11253500456717,0.157625201272427
"cg00411741",0.0435550953571623,0.0229115538095388,0.0271088596808455,0.0219002203682279
"cg00414561",0.0388061530659989,0.0236158843848295,0.0262001523281524,0.0217755410738938
"cg00417094",0.368583656913593,0.491940908214379,0.537351129748082,0.312783875552996
"cg00419092",0.102481731070831,0.0730643739206776,0.0721779755842296,0.0654946088129861
"cg00420895",0.283240518471087,0.0939131858498409,0.136668045938028,0.113103042461961
"cg00423124",0.222746403665959,0.0569985096017701,0.0568609087674703,0.0592031948736482
"cg00424677",0.0277082350720924,0.0274130657806104,0.019853703605825,0.0234302882284462
"cg00424690",0.62062083732224,0.515584701139623,0.402144374253176,0.52132279357396
"cg00427800",0.0427163951551428,0.0348093103190888,0.0287336832232218,0.0390999764911258
"cg00431114",0.474786606820776,0.276107634910143,0.235914605579213,0.321371019248645
"cg00433770",0.324695239990296,0.0368816678177326,0.0151178335854754,0.0380594569411106
"cg00434295",0.051051720027505,0.0451741724297572,0.0373971578382532,0.046288527349836
"cg00434573",0.365220223656555,0.165496630040848,0.420636776554944,0.233974959428766
"cg00436174",0.0961770772101375,0.0846379034391428,0.0588417823633853,0.0834569953662448
"cg00436476",0.354407166637979,0.212770781205554,0.0279609844919521,0.0794556155744119
"cg00439384",0.322371441107393,0.256130131511444,0.193422167196196,0.341966702491131
"cg00439658",0.458459542471873,0.279173466111898,0.304238322756716,0.313004725529345
"cg00439706",0.080543180204966,0.0305063022906558,0.0244402716008039,0.0330718831304915
"cg00446123",0.588986186225048,0.30692907971015,0.586100953753036,0.614867906014647
"cg00446235",0.105494663457744,0.0616023056724032,0.227577432781752,0.104775425387857
"cg00446472",0.453911403455741,0.642557072845161,0.721956520414658,0.522070309671228
"cg00448752",0.368278944317965,0.120909814524644,0.0479360729954791,0.095575285306016
"cg00449941",0.26892365850935,0.110380174912344,0.185557043878037,0.0865583484193311
"cg00450304",0.206158695315468,0.0384219145197717,0.0258886716026792,0.0306292531163243
"cg00451054",0.496985553169901,0.688485430139342,0.832518503972556,0.676357253350032
"cg00452199",0.23156790659422,0.0680431978790749,0.107060438993323,0.102805635965824
"cg00454290",0.136393793700201,0.0531009162024298,0.082615620766949,0.0728893517298207
"cg00454305",0.700094120808038,0.697220343870799,0.521473246248823,0.586428497752227
"cg00455178",0.236876514377575,0.0185546522603446,0.0163341613109491,0.0195851387224121
"cg00455386",0.170950904768917,0.13117171278696,0.195910418528845,0.179662815424992
"cg00455424",0.263512128674492,0.336643352041943,0.0987574695101891,0.12950466608875
"cg00460436",0.336976952390741,0.236502776847527,0.201454432800429,0.23236768753907
"cg00460776",0.0579427147688478,0.0502494266412286,0.110272160247559,0.0703900551127988
"cg00463577",0.348434434208264,0.144400639394678,0.225349966571614,0.141160680841961
"cg00466249",0.388571306593839,0.217739208080345,0.454516096327392,0.339325276086826
"cg00467326",0.286220434619892,0.132427501123673,0.107934794018519,0.117841548257055
"cg00467529",0.246056602288361,0.0908891924386361,0.116210641011069,0.0949990025540272
"cg00471190",0.430360548985437,0.261973203149355,0.590095180341168,0.472570524171703
"cg00473051",0.472847892675212,0.363491356295025,0.182188372212885,0.307329999280097
"cg00473462",0.214847796888502,0.35505287802197,0.340517592281248,0.216660534674332
"cg00474734",0.0437927120901288,0.0404978367824589,0.0290631158164416,0.037125650063349
"cg00478198",0.209349359378513,0.1083625250078,0.166851741331578,0.194432107519464
"cg00478435",0.286195894448747,0.143521055461751,0.139424003957574,0.139081597982734
"cg00483459",0.674025317941502,0.38983013526004,0.589625944056937,0.560901783710067
"cg00483503",0.184493499688875,0.0949181366625455,0.321052404109518,0.123302993019694
"cg00484488",0.648348140853955,0.485689826868094,0.315976846184557,0.531237313194584
"cg00487187",0.619555097890306,0.453053340050846,0.350996860342817,0.441915606518909
"cg00487737",0.395191809346894,0.192595665781604,0.160360020404009,0.162811948075483
"cg00489772",0.669686150818912,0.644696880232022,0.429298744047287,0.649280866043841
"cg00491180",0.562964380344401,0.407920375414258,0.173720210930392,0.252220268192207
"cg00492979",0.431713445199851,0.207809264436799,0.249254563964369,0.348250900705283
"cg00493804",0.288637745389068,0.0202243040338005,0.0158934521134575,0.0157217732434098
"cg00494337",0.107206317911715,0.0943007384503311,0.208306179091762,0.116613265478867
"cg00496272",0.362488629378589,0.378644426617877,0.164156177991491,0.231750189032589
"cg00498024",0.188448152940662,0.48676462216903,0.310870207258304,0.24098940856198
"cg00506866",0.22330325188652,0.603283206634971,0.457876592429583,0.414428024689567
"cg00507154",0.724913123523074,0.706025207140126,0.507380012097874,0.68759895466677
"cg00507945",0.381128547043595,0.223069031374736,0.157891761126819,0.21427166870111
"cg00508334",0.278979790099747,0.225412683172607,0.119451894733573,0.147573925533724
"cg00510447",0.071214691146428,0.0570798275803777,0.159532619089516,0.0748368158315228
"cg00510787",0.130733924445926,0.132989402738742,0.19984219600375,0.126768712940741
"cg00512374",0.266253086012427,0.071518937416387,0.0545902601044901,0.0636442672982107
"cg00514407",0.527601790932793,0.174113316426268,0.243394594753871,0.226413452554058
"cg00520933",0.121978196623954,0.0804703280570776,0.220518768460752,0.118239565215921
"cg00521255",0.316999187120172,0.17063070369648,0.138968064793549,0.217770848386295
"cg00523812",0.18763718806346,0.0133229572653436,0.0133661521355439,0.01304379908772
"cg00529697",0.052964839759033,0.0375929880231157,0.0220883931563897,0.0331934384941984
"cg00530593",0.0271348499613841,0.0237193722405124,0.0202312648072888,0.0240989628009983
"cg00531400",0.268029420522898,0.0208552106640258,0.0219744481711393,0.0208412153285487
"cg00532413",0.0513259736069448,0.0407501205639793,0.0705535929339101,0.0512225461054811
"cg00532474",0.436726022015729,0.238020869396236,0.0910576082456453,0.245997501779288
"cg00533364",0.235506620680671,0.0976078404683127,0.0984027088618624,0.13465258838559
"cg00533811",0.0350841506304975,0.0373780753442615,0.0255630797488418,0.0339675862240321
"cg00534318",0.644051218643481,0.715800675125884,0.513037507975651,0.548377305854823
"cg00537607",0.105872545937395,0.0275536697452472,0.0241762330244202,0.0268314710289743
"cg00540353",0.0147151146632282,0.0195338553649843,0.0122072079734892,0.0164664858742419
"cg00542402",0.0848277215704684,0.0750993527716455,0.0597004793817669,0.0731111741057399
"cg00543976",0.511836814425177,0.160603185360472,0.12355703933162,0.182564014200712
"cg00544141",0.0405744640069348,0.041006831858113,0.0324520960479019,0.0446595332719994
"cg00544436",0.520033852210565,0.178755385666406,0.18039840589759,0.202756407357075
"cg00544955",0.121222870332547,0.0255823794274329,0.0219418679945178,0.022328012621643
"cg00545966",0.593698152048638,0.261274219095789,0.285484325190003,0.287852234853925
"cg00546666",0.256339111059985,0.20021497211278,0.0936528810796219,0.157672528055192
"cg00547077",0.239353503364785,0.100108885188608,0.107394529238122,0.101486541607375
"cg00547425",0.239583174322439,0.146071828807498,0.162118627092654,0.175802152713147
"cg00547441",0.275878763559499,0.127748977304409,0.117315825486699,0.115496973238667
"cg00549475",0.419038140009577,0.413593264735226,0.238095849207918,0.273633692102378
"cg00549988",0.0861336146881873,0.0458750465095723,0.0328447218926702,0.0383999180285619
"cg00550498",0.044567490618196,0.0218623486055332,0.018336187298804,0.020870392531813
"cg00551609",0.763773782138883,0.812194537773857,0.374749526246386,0.529638705376192
"cg00552168",0.304975881615238,0.0733783350463335,0.0890108932108928,0.0758131127892106
"cg00552318",0.541557577143441,0.196303613377736,0.27850891334503,0.266179360718207
"cg00552704",0.248861828495421,0.154785589150523,0.160993071461964,0.238469082336394
"cg00553149",0.532457561367094,0.253828427214464,0.189459314299936,0.245634689543971
"cg00556514",0.0976778929038612,0.0703980213675426,0.0624028791533332,0.067564972269922
"cg00559249",0.148677119996703,0.122666263971841,0.18800566856795,0.12033756593134
"cg00562243",0.239213147039358,0.0288428111621844,0.0162008640739119,0.0184722726564678
"cg00563845",0.298652783150317,0.243786792160404,0.198945911221976,0.256775551815742
"cg00564164",0.336406317078034,0.252457513163605,0.183931103445587,0.290872154765749
"cg00564723",0.781684178427761,0.810676963775343,0.497193149373431,0.718828375176661
"cg00566492",0.0253155946523126,0.0196984695582397,0.01693268523627,0.0181451281487005
"cg00566516",0.688168698463576,0.497666836671317,0.310341469413897,0.425902419388036
"cg00566999",0.159772857078202,0.047030621897753,0.0274635807569946,0.0325773955282061
"cg00568044",0.232355557017247,0.0434624598382178,0.0410836892840162,0.0413679410355048
"cg00573880",0.111306016132776,0.0232993787679252,0.0129594742347336,0.0190086599619273
"cg00576014",0.0321856319800639,0.01585498369393,0.0141130961487241,0.0151948637238458
"cg00576075",0.698838464382671,0.546307600972425,0.443423234162472,0.550064202908967
"cg00577202",0.526357023445699,0.412627293083859,0.346731104528799,0.378912997059354
"cg00577578",0.316351360260073,0.234788511294912,0.236213851766031,0.27947939237971
"cg00579036",0.274805941408418,0.106936348300579,0.35010019972591,0.139513460433901
"cg00580047",0.24476840570381,0.0193096954559253,0.0182372757441598,0.0191522918474675
"cg00581422",0.385613106815774,0.354445615207002,0.106922103935721,0.246983455840822
"cg00583654",0.032205753423649,0.0240981507063132,0.02206691392373,0.0237286358500089
"cg00585901",0.315929094122485,0.0782662682922619,0.110849936061611,0.0681726375903842
