"","norm_avg","c1_avg","c2_avg","c3_avg","pval_norm_vs_c1","pval_norm_vs_c2","pval_norm_vs_c3","padj_norm_vs_c1","padj_norm_vs_c2","padj_norm_vs_c3"
"cg08081778",-0.959870383618558,-0.946851657654913,-0.228552490248872,-1.25829822242421,0.000470994736777697,0,1.34824428121849e-06,0.000692639318790731,0,4.8151581472089e-06
"cg08830492",1.54760726150486,1.66216250240779,2.35002487607492,1.9952104733064,0.000198300727548451,0,1.18320908626401e-11,0.000330501212580751,0,1.18320908626401e-10
"cg09391399",2.9449195304889,2.46121192417481,2.95694793078392,2.70134140938311,0.0753557397982304,0.550395985994633,0.152395552325879,0.0819084128241635,0.585527644675142,0.190494440407349
"cg10150686",-4.1261013985226,-2.51944162398498,-4.36188956694072,-4.27145489009168,0.00233193623979633,9.49542211634569e-05,0.171553380109464,0.00323880033305046,0.000182604271468186,0.209211439157883
"cg10305311",-2.1172672923157,0.160945549709806,0.413630710238694,-2.69152892740263,1.94066984704477e-13,0,0.0048763434162854,1.61722487253731e-12,0,0.00761928658794594
"cg12650635",0.198132297958381,0.958921856942329,1.42017756501453,0.773794951193447,7.26238291726133e-10,0,0,2.59370818473619e-09,0,0
"cg12751005",2.20768958482012,2.23377667740128,2.59202178060424,2.18585682930312,0.291808443694208,4.84503548392468e-11,0.00776424716883395,0.297763718055314,1.27500933787491e-10,0.0117640108618696
"cg13099261",1.79809035881515,0.783142414103621,1.16648846309378,1.34496209308305,1.73006053927338e-12,0,1.6269342539843e-09,1.23575752805242e-11,0,8.13467126992151e-09
"cg14085840",-2.17510357454029,-1.42962598471512,-2.04146630413762,-1.92593191413587,5.34511820693417e-06,0.0208237604339276,0.00987239482885838,1.11356629311129e-05,0.0253948297974727,0.0145182276894976
"cg14706200",1.93077057885146,1.50959054039298,1.84587789577224,1.57227916435784,6.75871973999653e-05,0.228745104129981,0.0008487618771712,0.00012069142392851,0.248635982749979,0.00160971182861102
"cg14765959",-3.42002991904522,-0.0231456463029254,-1.80259038789913,-2.71910630881041,0,0,0.000414512433320358,0,0,0.000863567569417412
"cg15139182",1.75180463815318,0.735177173308838,1.66801660959465,1.55563221475703,1.37988899195918e-08,0.00337211640391311,0.000852082738350912,4.05849703517405e-08,0.00495899471163692,0.00160971182861102
"cg15486454",0.127094602976941,0.940856054211384,0.445417117805128,0.473571518143859,7.23243021027997e-10,0.000218117183219069,0.000249875207828931,2.59370818473619e-09,0.000403920709664942,0.000549166155548429
"cg17237111",-2.13386672364915,-2.01314767038525,-1.91182080938192,-1.95054495411019,0.275517947913608,0.00146767041306584,0.00172434958086354,0.286997862410008,0.00236721034365457,0.00307919568011346
"cg18431951",0.444029268184048,1.66827072010333,2.02698061065159,1.42143801474537,0,0,0,0,0,0
"cg19300923",1.44884909411398,1.13227068818731,1.72152183858436,1.56862837254248,0.0445633971274734,5.72875080706581e-14,0.000194601443128217,0.0495148856971926,1.59131966862939e-13,0.000463336769352898
"cg20647610",-3.86037906413167,-0.65423410636497,-3.606974572768,-3.62277186978039,2.59628984977667e-11,0.000258511923965532,0.00308744812384654,1.44238324987593e-10,0.000445710213733676,0.00512898545542258
"cg20713639",-1.93456364861733,-1.95023496412876,-3.61368649152886,-3.13306314376202,0.0321841811636756,0,4.82909490173711e-10,0.0374234664693902,0,2.68283050096506e-09
"cg20874785",1.10788807992113,1.80234430096117,1.89301039921179,1.15957830431628,1.4715217933059e-10,0,0.0186307152943036,6.68873542411771e-10,0,0.0251766422895995
"cg21170007",3.45454579037024,1.08741362953683,2.94767366249561,2.70973230171146,3.19744231092045e-14,2.49587829292963e-08,1.83787540741776e-10,3.99680288865056e-13,5.94256736411817e-08,1.1486721296361e-09
"cg21454600",2.13916740170343,0.617478225431921,1.83780146821296,1.82094716472828,6.40699715503956e-11,0.00537972181774338,0.0107531662025733,3.20349857751978e-10,0.00747183585797691,0.0153616660036761
"cg21862903",-3.90793557614777,-3.5291486911116,-3.91750698357431,-3.92315684277888,0.00946670362055424,0.783664851178938,0.25102462107701,0.0121367995135311,0.783664851178938,0.291889094275593
"cg22802068",-4.36008359243382,-4.30379115987644,-4.38153649397315,-4.41971904236301,0.00282650896271119,0.0333287931765572,0.607049464730586,0.00381960670636648,0.0396771347339967,0.632343192427694
"cg23465891",1.61131668634571,2.22425576490215,2.3291402137535,1.98150087487523,5.36257063199486e-08,0,2.28881503294698e-06,1.27912468183582e-07,0,7.62938344315659e-06
"cg24331384",-1.44705170767505,-1.59121355087458,-1.91586213047089,-1.83831220037805,0.000126296770117107,0,3.025513173327e-11,0.000217753051926046,0,2.16108083809071e-10
"cg24631052",1.16463606127092,1.51336421072579,2.56397825541697,1.93941845373296,4.93133094308096e-05,0,1.54321000422897e-12,9.13209433903881e-05,0,1.92901250528621e-11
"cg24652817",3.17843931883584,1.7278941852936,2.98635816121454,2.96273149088098,6.78959999333983e-09,0.00426348157667822,0.003179970982362,2.1217499979187e-08,0.00609068796668317,0.00512898545542258
"cg25862768",-1.4505469365092,0.0649050526037246,-0.898456986026761,-1.3256973641075,4.48108217199206e-12,2.50268759494077e-07,0.247694790109601,2.80067635749504e-11,5.68792635213811e-07,0.291889094275593
"cg25948855",-4.12002192665056,-4.03078575349016,-4.055168710381,-4.08039792842287,0.0162481068007476,0.0504104303066728,0.665266103356671,0.0203101335009345,0.0572845798939464,0.678842962608848
"cg25986105",-2.45872683097075,-1.5097416911915,-2.32985205333822,-2.34096272695402,3.87108600397035e-07,0.00796203597624623,0.087384376100873,8.41540435645728e-07,0.0107595080760084,0.114979442237991
"cg26386653",2.30960451054923,1.72876974852887,2.13150911542791,2.00694927135428,0.000304937831815955,0.00154805317207973,3.96378942408848e-05,0.000491835212606378,0.00241883308137458,0.000116582041884955
"cg26899811",2.92091601614729,2.97735314106257,2.96863672264123,2.8351009568545,0.61230145238244,0.67640068751235,0.555531933712377,0.61230145238244,0.690204783175867,0.590991418842954
